order_id,customer_id,order_date,status,shipping_country,shipping_city,shipping_address,shipped_date,delivered_date
5344,530,2025-07-31T18:44:09,delivered,Francia,Melsungen,"Rotonda Pierangelo, 428",2025-08-02,2025-08-07
5345,469,2024-11-25T22:23:38,delivered,España,Lenzi,Flat 9 Smith Haven,2024-11-28,2024-11-30
5346,575,2025-12-15T06:12:53,delivered,Portugal,Leroy-sur-Ramos,Jacek-Geisler-Allee 48,2025-12-17,2025-12-21
5347,585,2025-08-11T23:07:25,delivered,España,Mellame,"953, rue de Aubert",2025-08-13,2025-08-18
5348,114,2025-08-05T18:52:16,delivered,Países Bajos,Cuxhaven,Carstenstraße 4-2,2025-08-08,2025-08-08
5349,74,2025-05-06T05:13:23,delivered,Alemania,Cantoira,"99, chemin de Pasquier",2025-05-08,2025-05-14
5350,552,2024-09-19T16:50:54,delivered,Portugal,Albizzate,"Borgo Scarpetta, 76 Piano 5",2024-09-22,2024-09-27
5351,76,2025-08-29T22:58:52,delivered,Portugal,South Charlieport,"Contrada Tremonti, 21 Appartamento 38",2025-08-30,2025-09-03
5352,193,2026-05-17T19:40:37,confirmed,Alemania,Denis,Calle Pío Heras 69,,
5353,463,2024-10-21T22:09:08,delivered,Francia,BarbeVille,"Via Paoletti, 7",2024-10-22,2024-10-27
5354,595,2026-01-01T11:56:53,delivered,España,Durandnec,rue Aimée Thomas,2026-01-04,2026-01-06
5355,337,2025-09-30T09:33:51,pending,España,Brucianesi,"226, boulevard Neveu",,
5356,273,2025-06-26T03:36:00,delivered,Alemania,Osmate,"Piazza Paoletti, 2 Appartamento 46",2025-06-27,2025-07-02
5357,536,2024-07-16T05:49:15,delivered,España,Torres,Karoline-Rose-Allee 23-21,2024-07-18,2024-07-23
5358,187,2024-03-04T03:01:18,delivered,España,Port Patrickmouth,6 Joseph Overpass,2024-03-07,2024-03-08
5359,215,2026-04-21T01:04:50,confirmed,Francia,Schwarzenberg,"Canale Roberto, 193",,
5360,350,2025-06-17T18:18:20,delivered,España,Julien,Jakob-Zänker-Platz 7-3,2025-06-19,2025-06-24
5361,592,2025-10-04T02:58:56,cancelled,Alemania,Rostock,"Borgo Antonelli, 74 Appartamento 3",,
5362,504,2024-09-08T22:12:01,delivered,Alemania,New Richard,Cuesta Bartolomé Redondo 4,2024-09-11,2024-09-11
5363,591,2026-01-09T12:15:13,delivered,Países Bajos,Asturias,"73, rue Rey",2026-01-10,2026-01-12
5364,587,2024-10-24T22:28:17,delivered,Alemania,Chiuduno,945 King Prairie,2024-10-27,2024-10-28
5365,456,2025-02-27T03:50:10,cancelled,Alemania,Faure,Lara-Radisch-Allee 88/39,,
5366,49,2025-09-15T21:00:40,delivered,Francia,Kronach,"4, rue Normand",2025-09-17,2025-09-20
5367,436,2024-10-05T20:23:56,delivered,Francia,Warrentown,"Strada Gino, 56",2024-10-07,2024-10-12
5368,383,2025-12-07T08:02:48,delivered,España,Milzano,Urbanización Crescencia Naranjo 333 Puerta 6,2025-12-08,2025-12-15
5369,321,2026-06-27T23:55:13,delivered,España,Schwabmünchen,Pasadizo Calisto Vazquez 48,2026-06-30,2026-07-04
5370,476,2026-03-18T00:45:08,delivered,Alemania,Le Roux,"Canale Arnaldo, 26",2026-03-21,2026-03-21
5371,200,2024-11-25T11:35:35,returned,Italia,Recklinghausen,C. Ovidio Priego 3 Apt. 74,2024-11-26,2024-12-03
5372,125,2024-10-13T00:43:38,delivered,Países Bajos,Pasquier,"14, boulevard Émilie Wagner",2024-10-14,2024-10-20
5373,82,2025-11-08T21:16:50,delivered,Alemania,Gérarddan,Krebsstr. 40-57,2025-11-09,2025-11-12
5374,129,2025-11-28T19:23:33,confirmed,Portugal,New Andrewhaven,"Incrocio Claudia, 63",,
5375,486,2026-03-28T20:52:50,pending,Alemania,Tecklenburg,C. de Ani Alvarado 63 Apt. 67,,
5376,323,2026-03-10T04:53:36,delivered,España,Jessen,30 Patricia Crest,2026-03-12,2026-03-13
5377,44,2026-05-08T15:31:54,returned,Alemania,Cuenca,"6, rue Simon",2026-05-11,2026-05-11
5378,336,2026-05-23T19:20:14,delivered,España,Álava,C. Kike Riquelme 27 Piso 7,2026-05-26,2026-05-26
5379,126,2024-09-28T18:17:15,returned,España,Amberg,Hessegasse 47/82,2024-09-29,2024-10-03
5380,139,2024-11-11T02:13:14,cancelled,Italia,Gransee,"95, rue de Ferrand",,
5381,473,2025-03-10T07:43:30,delivered,España,Casenove,"Incrocio Modugno, 779 Appartamento 11",2025-03-11,2025-03-16
5382,544,2025-02-03T12:29:50,delivered,Alemania,Lake Chelsea,"Stretto Marcacci, 47 Piano 2",2025-02-05,2025-02-07
5383,144,2025-12-13T14:38:18,delivered,Francia,Missian,"Borgo Cipriano, 3",2025-12-15,2025-12-16
5384,522,2025-08-07T12:41:42,cancelled,España,Bad Kreuznach,Cañada Felix Ribas 980,,
5385,411,2024-03-24T21:49:48,delivered,Italia,Giraudboeuf,Studio 7 Kate Prairie,2024-03-27,2024-03-28
5386,248,2025-09-07T12:51:38,delivered,Francia,Bouvetboeuf,C. Bonifacio Ibañez 3 Apt. 78,2025-09-10,2025-09-10
5387,342,2026-05-23T00:15:32,shipped,España,Bigliolo,"76, boulevard Danielle Ollivier",2026-05-26,
5388,93,2024-06-11T15:39:47,pending,España,Ebersberg,444 Rees Mount,,
5389,299,2024-01-12T23:02:31,delivered,Alemania,San Costantino Di Briatico,Börnerweg 17,2024-01-14,2024-01-20
5390,343,2025-03-08T03:07:45,shipped,Portugal,Sonneberg,Gröttnerstraße 64,2025-03-10,
5391,246,2024-01-27T13:40:27,shipped,Francia,Asturias,8 Beth Lane,2024-01-30,
5392,191,2025-01-16T20:41:01,delivered,España,Sainte Valérie,"Incrocio Canova, 310",2025-01-18,2025-01-21
5393,104,2025-10-26T04:12:43,delivered,España,Blanchetboeuf,Calle de Felipa Rodríguez 10 Piso 8,2025-10-28,2025-10-31
5394,44,2024-05-08T14:18:16,delivered,Alemania,Ingolstadt,Cuesta Merche Chaves 942,2024-05-11,2024-05-12
5395,246,2025-10-27T18:29:52,delivered,Francia,Pontelongo,Cañada de Obdulia Tamarit 94 Puerta 3,2025-10-29,2025-11-02
5396,29,2026-05-06T16:38:11,shipped,España,Gracemouth,"259, rue Didier",2026-05-07,
5397,432,2024-03-18T21:38:42,delivered,Francia,Gardelegen,Liane-Hänel-Weg 88,2024-03-21,2024-03-24
5398,352,2024-03-14T00:10:14,delivered,España,Palencia,Wilmsring 9-3,2024-03-15,2024-03-19
5399,85,2025-04-06T18:58:39,delivered,España,Atena Lucana,Pohlgasse 82-85,2025-04-08,2025-04-11
5400,423,2026-02-09T02:30:03,delivered,España,Erkelenz,Ronda de Godofredo Rocha 36 Apt. 36,2026-02-10,2026-02-12
5401,473,2025-11-29T03:49:01,delivered,España,Burgos,"Contrada Scarpetta, 67 Piano 7",2025-12-01,2025-12-07
5402,343,2026-03-29T07:27:15,confirmed,Portugal,Coste-sur-Mary,"Strada Campano, 8 Appartamento 6",,
5403,307,2024-02-18T23:06:46,delivered,Alemania,Rodeano,Callejón de América Carballo 89,2024-02-20,2024-02-23
5404,128,2026-01-02T13:35:29,delivered,España,Sainte Louise-la-Forêt,Budigring 9,2026-01-03,2026-01-06
5405,560,2025-11-22T20:23:48,delivered,España,RuizBourg,"Via Nino, 430 Appartamento 2",2025-11-23,2025-11-26
5406,9,2025-04-16T07:47:28,delivered,España,Costedan,72 Denise Meadows,2025-04-18,2025-04-20
5407,214,2025-08-16T15:16:50,shipped,Francia,Sömmerda,616 Jade Valleys,2025-08-18,
5408,105,2025-07-05T18:32:10,delivered,España,Soltau,"Canale Cuzzocrea, 7 Piano 5",2025-07-07,2025-07-13
5409,465,2026-02-09T09:51:06,delivered,Alemania,Badoberan,Urbanización de Nidia Acuña 79 Puerta 2,2026-02-10,2026-02-16
5410,236,2025-08-25T21:04:52,delivered,España,Valencia,"73, rue Pénélope Delorme",2025-08-28,2025-08-30
5411,23,2024-03-26T07:41:50,delivered,España,Caron-les-Bains,rue de Letellier,2024-03-29,2024-04-01
5412,429,2024-05-19T01:38:05,cancelled,España,Prea,"1, boulevard de Lebon",,
5413,267,2025-10-16T14:38:28,delivered,Países Bajos,San Mango Sul Calore,Flat 07F Powell Vista,2025-10-19,2025-10-24
5414,4,2026-06-28T22:05:36,cancelled,España,Ponte A Signa,"50, rue Paul",,
5415,178,2026-03-19T06:19:27,delivered,España,Lleida,"8, chemin Margaret Roy",2026-03-22,2026-03-26
5416,522,2025-11-25T10:07:46,delivered,España,Texier-la-Forêt,Studio 87 Mathew Dam,2025-11-27,2025-11-30
5417,360,2025-10-28T11:38:50,delivered,España,Charrier,C. Nacio Barceló 18 Puerta 9,2025-10-29,2025-11-05
5418,551,2024-08-08T11:57:56,shipped,España,Bützow,"60, chemin de Dias",2024-08-11,
5419,140,2025-11-29T16:31:04,returned,Alemania,Frigintini,Beierstraße 6284,2025-12-01,2025-12-02
5420,202,2025-03-15T09:40:49,delivered,Francia,Gros-sur-Mer,171 Lorraine Ferry,2025-03-16,2025-03-23
5421,567,2024-10-31T15:28:01,delivered,España,New Maxton,97 Evans Route,2024-11-03,2024-11-03
5422,393,2026-01-26T03:50:48,delivered,España,Garrufo Di Campli,Studio 8 Susan Passage,2026-01-28,2026-02-03
5423,208,2024-07-25T01:16:42,delivered,Alemania,Rocche Di Civitella,Gudula-Ring-Straße 48-91,2024-07-27,2024-07-29
5424,536,2024-01-19T18:20:44,confirmed,España,Lake Hollie,Cuesta de Maxi Puerta 67,,
5425,520,2024-09-29T02:22:00,delivered,España,Sestu,Studio 6 Maureen Path,2024-10-01,2024-10-03
5426,454,2025-02-18T17:06:29,delivered,Italia,East Katie,Cuesta de Xavier Torralba 90 Piso 2,2025-02-21,2025-02-26
5427,228,2025-06-12T18:38:24,delivered,España,Borgata Corviale,Calle de Fanny Chaves 96 Apt. 04,2025-06-15,2025-06-16
5428,291,2024-09-07T14:44:05,cancelled,Francia,Chevallier,015 Patel Curve,,
5429,461,2024-05-25T17:17:25,delivered,Portugal,Toledo,"Canale Fiorenzo, 7",2024-05-26,2024-05-30
5430,9,2024-02-04T08:28:00,cancelled,España,Spinone Al Lago,Ronda África Montaña 2 Puerta 5,,
5431,116,2026-06-20T00:27:12,delivered,Italia,Fiumicello Santa Venere,3 Brandon Roads,2026-06-22,2026-06-24
5432,430,2024-04-17T23:11:21,cancelled,Alemania,Lake Ritaside,Vial Martín Cortes 2 Puerta 4,,
5433,559,2026-06-01T06:46:57,delivered,España,Marilynfort,806 Jones Orchard,2026-06-02,2026-06-07
5434,271,2024-01-05T12:41:42,delivered,Países Bajos,North Helenmouth,"Incrocio Ferrara, 54 Piano 3",2024-01-06,2024-01-08
5435,70,2025-06-30T09:32:16,returned,Francia,Sainte Victor,"6, rue Véronique Brunel",2025-07-03,2025-07-04
5436,88,2025-04-28T08:28:13,shipped,Alemania,Mornico,72 Clarke Drive,2025-05-01,
5437,365,2025-11-02T23:45:07,delivered,España,San Clemente Di Caserta,Studio 67g Dixon Club,2025-11-04,2025-11-08
5438,275,2025-09-05T00:15:59,delivered,Francia,Joly,"80, avenue Caroline Guibert",2025-09-07,2025-09-08
5439,507,2025-11-01T02:03:38,cancelled,Portugal,Anklam,Ronda de Visitación Pol 495 Piso 9,,
5440,279,2025-10-23T21:32:17,shipped,España,Sainte Emmanuel,Flat 8 Davies Light,2025-10-24,
5441,164,2026-06-19T07:49:52,delivered,Alemania,Augsburg,Hans-Erich-Striebitz-Ring 11-48,2026-06-21,2026-06-24
5442,565,2025-04-25T08:44:43,delivered,Francia,Proveis,Dobesgasse 6/9,2025-04-28,2025-04-28
5443,495,2025-05-02T22:37:26,delivered,España,Howardfurt,Alameda de Bartolomé Segura 375,2025-05-05,2025-05-09
5444,148,2024-08-10T03:35:48,confirmed,España,South Kathleentown,"57, rue de Gros",,
5445,558,2024-08-05T10:05:13,delivered,Alemania,Santa Maria Maddalena,Glorieta de Jenny Rosa 742,2024-08-07,2024-08-08
5446,487,2025-11-19T20:19:00,shipped,Alemania,South Jonathan,"Rotonda Massimiliano, 335",2025-11-20,
5447,262,2025-06-24T14:11:28,delivered,Países Bajos,Pedero,"Canale Carocci, 37",2025-06-27,2025-06-30
5448,182,2025-03-07T06:40:29,delivered,Francia,Blessano,Studio 0 Rowley Point,2025-03-09,2025-03-10
5449,148,2025-07-16T10:52:11,returned,España,Potierdan,Avenida de Aurelia Casals 16 Piso 9,2025-07-17,2025-07-21
5450,220,2025-09-01T09:38:56,delivered,Alemania,Rotello,32 Maureen Burgs,2025-09-02,2025-09-07
5451,547,2024-07-04T03:55:40,delivered,Alemania,Fosterhaven,Cañada Amalia Corbacho 7,2024-07-07,2024-07-07
5452,313,2026-05-02T07:00:20,delivered,Alemania,Tanguy,"25, avenue de Besson",2026-05-04,2026-05-09
5453,391,2026-04-14T03:36:44,delivered,Alemania,Warrenmouth,Cuesta Marcial Boada 93,2026-04-15,2026-04-17
5454,153,2025-01-16T00:26:12,cancelled,Alemania,Daviestown,Betty-Schomber-Platz 5601,,
5455,460,2025-03-18T14:32:24,confirmed,Italia,Marieboeuf,Cuesta Baldomero Hernando 52,,
5456,174,2026-02-23T23:46:03,cancelled,Alemania,Massa San Giovanni,Flat 4 Lucy Grove,,
5457,36,2026-05-02T05:30:50,delivered,Italia,Melsungen,"59, boulevard Clément",2026-05-03,2026-05-09
5458,401,2024-11-11T08:36:31,delivered,Alemania,Campitello Di Fassa,"348, avenue Alexandrie Allain",2024-11-13,2024-11-19
5459,585,2025-10-05T02:33:05,pending,España,Schleiz,01 Conor Shoal,,
5460,420,2024-10-12T07:09:27,returned,Alemania,Monnierboeuf,"43, rue Marie Guérin",2024-10-15,2024-10-19
5461,348,2025-04-01T00:21:47,delivered,España,Cupa,Beckerstr. 61-16,2025-04-03,2025-04-07
5462,31,2026-01-20T11:23:44,delivered,Francia,Iavre' Vigo Rendena,avenue Delaunay,2026-01-21,2026-01-23
5463,140,2024-08-16T08:51:42,shipped,Alemania,Guadalajara,Flat 81 Jackson Harbor,2024-08-18,
5464,13,2025-05-31T20:30:04,delivered,Francia,Viersen,"Rotonda Malpighi, 57 Piano 5",2025-06-01,2025-06-06
5465,473,2024-04-07T22:24:13,pending,España,Yatesshire,4 Molly Expressway,,
5466,36,2026-03-03T06:53:59,delivered,Italia,Morrisonburgh,Stahrring 6,2026-03-06,2026-03-09
5467,96,2025-06-06T05:50:03,cancelled,España,Saint Dominique,Alameda de Begoña Pujadas 21 Piso 0,,
5468,554,2025-08-04T07:26:04,delivered,Francia,Juliestad,"Canale Giulietta, 176",2025-08-06,2025-08-11
5469,484,2026-06-02T18:32:37,confirmed,Alemania,Delmas-les-Bains,Plaza de Apolinar Llano 18,,
5470,400,2026-06-29T02:45:05,shipped,Alemania,Ciudad,"Stretto Cicala, 6",2026-07-01,
5471,123,2025-07-05T06:45:31,delivered,España,Pasiano,"Strada Aurora, 6 Appartamento 26",2025-07-06,2025-07-10
5472,418,2025-10-11T10:10:12,delivered,Francia,DupontVille,Edgar-Junken-Platz 17/40,2025-10-12,2025-10-17
5473,172,2025-11-04T20:44:02,confirmed,España,Bogen,rue Roux,,
5474,486,2026-05-18T02:29:25,delivered,Alemania,Stendal,Karola-Ring-Straße 0,2026-05-19,2026-05-24
5475,251,2025-10-09T11:09:19,delivered,Alemania,Rudolstadt,"Borgo Donatello, 45 Piano 9",2025-10-11,2025-10-12
5476,309,2025-11-05T08:12:47,delivered,España,East Leah,Glorieta de Natalia Aguilar 95,2025-11-07,2025-11-09
5477,148,2025-01-06T13:07:37,pending,España,Lake Andrew,Studio 13i Abigail Manors,,
5478,407,2024-08-03T23:35:27,shipped,España,Riva Di Tures,Huhnstraße 2098,2024-08-04,
5479,186,2025-10-05T12:27:48,returned,España,Valencia,"808, avenue Christine Evrard",2025-10-06,2025-10-12
5480,146,2026-02-09T02:59:44,delivered,España,Forst,Studio 33w Lewis Forges,2026-02-12,2026-02-17
5481,598,2024-02-24T00:37:10,confirmed,España,Saint Margaret,Glorieta Manuela Pujadas 4,,
5482,457,2025-08-09T11:06:28,delivered,Alemania,Leduc,Barkholzring 3,2025-08-11,2025-08-13
5483,24,2026-04-13T22:27:54,returned,España,Lewisville,"58, avenue Lorraine Huet",2026-04-14,2026-04-21
5484,362,2025-12-06T15:18:57,delivered,España,Marty,4 Ann Tunnel,2025-12-08,2025-12-09
5485,482,2026-05-08T04:45:11,delivered,España,León,6 Barbara Dale,2026-05-10,2026-05-11
5486,308,2026-06-21T16:57:09,delivered,Portugal,Fabbrica,Cañada Marcela Alcalá 8,2026-06-24,2026-06-28
5487,277,2026-06-01T04:52:35,delivered,Alemania,Berlin,Callejón Aitor Rey 86,2026-06-03,2026-06-09
5488,554,2025-08-12T21:16:31,delivered,Francia,Lottulo,"99, rue de Thierry",2025-08-14,2025-08-15
5489,135,2025-11-13T01:20:56,delivered,Francia,Saint Auguste-sur-Mer,442 Kenneth Forest,2025-11-14,2025-11-16
5490,328,2024-08-19T04:01:15,delivered,Francia,Pescarolo,1 Bernard Track,2024-08-22,2024-08-26
5491,175,2025-02-27T03:18:36,pending,Francia,Segovia,Alameda Remigio Abella 30 Puerta 3,,
5492,554,2024-09-26T15:39:03,shipped,Francia,Málaga,"30, avenue Hamon",2024-09-28,
5493,549,2026-03-25T10:23:45,delivered,España,North Annetteburgh,Scheibeplatz 78,2026-03-27,2026-03-30
5494,439,2024-07-16T20:14:36,shipped,Alemania,Teruel,143 White Fort,2024-07-19,
5495,130,2025-01-22T15:20:20,delivered,Alemania,Robert,Schmiedtstraße 476,2025-01-23,2025-01-28
5496,10,2024-04-13T02:08:25,shipped,Francia,Valencia,"Borgo Fantozzi, 472 Piano 4",2024-04-16,
5497,320,2024-05-17T09:48:09,delivered,España,Villa Celiera,20 Dawn Lake,2024-05-19,2024-05-22
5498,237,2025-10-01T18:36:40,delivered,España,Ruiz-sur-Andre,Mary-Huhn-Gasse 93,2025-10-03,2025-10-09
5499,579,2026-05-18T03:13:29,delivered,España,San Giorgio A Cremano,"Vicolo Nanni, 233 Piano 0",2026-05-19,2026-05-25
5500,299,2024-01-02T17:51:56,delivered,Alemania,Calea,"18, boulevard Merle",2024-01-05,2024-01-09
5501,448,2025-01-05T03:07:19,delivered,Alemania,Berlin,4 Sophie Grove,2025-01-07,2025-01-08
5502,585,2026-02-02T14:41:49,delivered,España,Ponteterra,Camino de Roberta Ramirez 88 Apt. 32,2026-02-05,2026-02-10
5503,207,2024-07-25T19:15:48,returned,Países Bajos,Álava,Studio 08Y O'Brien Fort,2024-07-27,2024-08-01
5504,131,2026-04-24T22:46:02,pending,Alemania,Amberg,98 Diane Plaza,,
5505,334,2024-02-27T07:11:11,delivered,España,Guipúzcoa,"32, chemin Aurore Pires",2024-02-28,2024-03-03
5506,523,2026-04-18T09:47:40,cancelled,Portugal,Shepherdchester,Pasaje de Eduardo Grande 25 Piso 2,,
5507,460,2025-12-14T09:50:44,delivered,Italia,Lagarde,"Vicolo Fantoni, 570 Appartamento 7",2025-12-15,2025-12-21
5508,230,2026-04-06T04:16:10,delivered,España,Lobenstein,Cañada de Andrea Acedo 57 Apt. 91,2026-04-09,2026-04-13
5509,281,2024-09-14T11:35:54,pending,Alemania,Hollandhaven,"1, avenue de Boulay",,
5510,152,2025-11-14T06:49:34,shipped,Francia,Albacete,"402, chemin Maillet",2025-11-17,
5511,173,2025-12-28T00:21:15,delivered,Francia,Santa Rufina,"Stretto Adelasia, 974",2025-12-29,2026-01-01
5512,152,2026-05-07T17:54:03,delivered,Francia,Bersenbrück,Rambla de Ernesto Reina 7,2026-05-08,2026-05-12
5513,2,2025-03-29T11:58:23,cancelled,Alemania,Orezzoli,172 West Spurs,,
5514,224,2026-03-29T07:34:40,delivered,Países Bajos,Las Palmas,"73, chemin Aurore Fouquet",2026-03-30,2026-04-01
5515,562,2024-12-01T00:39:42,delivered,Portugal,Neveuboeuf,"Borgo Salgari, 628 Appartamento 38",2024-12-04,2024-12-07
5516,413,2026-02-08T10:37:12,delivered,Francia,Peine,rue Martin Martel,2026-02-10,2026-02-12
5517,5,2024-09-19T04:02:59,pending,Alemania,Cheremule,Ines-Langern-Straße 2268,,
5518,534,2025-07-01T18:47:33,delivered,España,Collinsbury,"8, avenue de Lucas",2025-07-04,2025-07-08
5519,259,2025-06-03T04:25:01,delivered,Francia,Soria,"Viale Livio, 329",2025-06-04,2025-06-09
5520,24,2026-02-26T00:05:47,delivered,España,West Glenn,"Borgo Giorgia, 34",2026-03-01,2026-03-01
5521,156,2025-02-13T20:40:11,delivered,Francia,Melilla,Flat 51q Stewart Forge,2025-02-14,2025-02-17
5522,207,2025-05-22T18:00:11,delivered,Países Bajos,Asola,Anneliese-Vogt-Straße 205,2025-05-24,2025-05-30
5523,545,2026-04-27T21:11:20,pending,Países Bajos,Córdoba,Vial de Lina Expósito 59 Apt. 83,,
5524,471,2025-08-31T21:00:50,delivered,España,Meißen,Pasaje Alma Benavente 89 Piso 4,2025-09-03,2025-09-08
5525,398,2025-02-20T01:37:42,cancelled,España,South Molly,Urbanización Mercedes Catalá 32 Apt. 41,,
5526,345,2026-05-01T19:43:31,delivered,Italia,Coste-les-Bains,Calle de Andrés Felipe Patiño 64,2026-05-03,2026-05-08
5527,561,2025-07-27T02:59:34,delivered,Portugal,Latte,Rambla Marina Suarez 8,2025-07-29,2025-08-02
5528,251,2024-09-09T14:08:42,cancelled,Alemania,New Ellieside,Tillmann-Wohlgemut-Gasse 4/2,,
5529,24,2025-11-02T01:50:40,pending,España,Chemnitz,Cuesta Azeneth Riera 75 Puerta 1,,
5530,528,2024-05-30T21:43:33,delivered,Países Bajos,Gießen,"764, chemin de Jourdan",2024-06-01,2024-06-07
5531,445,2025-10-08T09:04:02,delivered,España,Valladolid,Adolphallee 3-9,2025-10-09,2025-10-11
5532,457,2025-10-24T08:53:43,delivered,Alemania,Kusel,"228, avenue de Garnier",2025-10-25,2025-10-27
5533,326,2024-05-17T03:06:02,cancelled,España,Teruel,"44, rue Berger",,
5534,569,2026-06-03T21:59:44,delivered,Portugal,Tarragona,Studio 06U Newton Neck,2026-06-06,2026-06-08
5535,338,2026-02-23T09:26:05,delivered,Francia,Civitacampomarano,"Vicolo Sgalambro, 0",2026-02-26,2026-02-27
5536,317,2025-04-25T20:52:27,delivered,Francia,Port Alice,"Strada Toselli, 70",2025-04-26,2025-04-28
5537,267,2025-11-07T23:09:11,delivered,Países Bajos,Sainte Pierre,Kerstin-Becker-Allee 77/27,2025-11-10,2025-11-10
5538,209,2025-08-03T13:13:01,delivered,España,Kulmbach,"Piazza Battelli, 44",2025-08-05,2025-08-07
5539,421,2026-06-09T15:01:56,delivered,España,Göttingen,Pasaje Marino Lara 24 Apt. 88,2026-06-10,2026-06-15
5540,589,2026-03-11T13:39:20,delivered,Italia,Sheilaburgh,Flat 26o Martin Plain,2026-03-14,2026-03-18
5541,596,2025-04-09T10:19:03,cancelled,España,Valladolid,Pasadizo de Cintia Arribas 93 Puerta 1,,
5542,415,2024-03-29T09:57:06,returned,Alemania,La Coruña,5 Day Tunnel,2024-03-31,2024-04-04
5543,98,2024-05-05T01:57:14,delivered,España,Sainte Aimé-la-Forêt,"Strada Ritacca, 7 Appartamento 1",2024-05-06,2024-05-12
5544,17,2025-05-05T09:43:15,delivered,España,Provazzano,Via León Zaragoza 721,2025-05-06,2025-05-13
5545,94,2025-12-25T19:37:37,delivered,Italia,Genzano Di Roma,Glorieta de Encarna Viñas 56 Piso 9,2025-12-28,2026-01-01
5546,228,2025-04-05T05:00:58,delivered,España,Santa Cruz de Tenerife,Calle de Ismael Guillén 422,2025-04-08,2025-04-11
5547,2,2024-04-20T10:31:17,delivered,Alemania,Goro,37 Rose Parks,2024-04-21,2024-04-26
5548,544,2026-04-05T01:13:34,shipped,Alemania,Marshallmouth,"Piazza Boccioni, 72",2026-04-07,
5549,509,2025-10-17T02:32:58,delivered,España,Nordhausen,"98, rue Laurent Dubois",2025-10-19,2025-10-25
5550,479,2025-07-11T04:56:58,delivered,Francia,Granarolo Dell'Emilia,"Via Abbagnale, 46",2025-07-12,2025-07-16
5551,422,2026-04-21T07:00:51,shipped,España,Campora San Giovanni,"686, chemin Constance Leleu",2026-04-23,
5552,353,2025-08-06T08:05:33,pending,España,Carseggio,"7, rue de Duhamel",,
5553,9,2026-02-15T00:38:00,delivered,España,Petit,Cañada Flora Barba 93,2026-02-17,2026-02-18
5554,97,2024-03-06T22:33:52,delivered,Portugal,Pomarance,Avenida Patricio Aguado 6 Puerta 8,2024-03-09,2024-03-10
5555,110,2025-03-18T12:05:17,delivered,Alemania,Vanessaborough,Zimmerplatz 25/56,2025-03-21,2025-03-21
5556,72,2026-02-22T15:14:36,delivered,Francia,Melilla,Krebsgasse 48,2026-02-25,2026-02-26
5557,336,2026-03-26T22:59:38,delivered,España,Lesleyshire,"Vicolo Norbiato, 75",2026-03-28,2026-04-02
